ts,pwd,temp,atm,hum,rssi,snr
09:27:31,nX05,190,102501,67809,-96,10
09:27:32,nX05,190,102497,67802,-96,10
09:27:32,nX05,190,102499,67802,-97,10
09:27:33,nX05,190,102501,67768,-97,10
09:27:33,nX05,191,102499,67789,-99,9
09:27:34,nX05,190,102499,67762,-97,10
09:27:34,nX05,190,102499,67748,-98,10
09:27:35,nX05,190,102499,67755,-99,9
09:27:35,nX05,190,102497,67748,-102,6
09:27:36,nX05,190,102499,67721,-97,10
09:27:36,nX05,190,102499,67721,-101,8
09:27:37,nX05,190,102499,67715,-97,10
09:27:38,nX05,191,102497,67688,-94,12
09:27:39,nX05,190,102499,67694,-98,9
09:27:39,nX05,190,102499,67674,-107,3
09:27:40,nX05,190,102499,67674,-100,6
09:27:40,nX05,190,102499,67661,-98,6
09:27:41,nX05,191,102499,67661,-96,8
09:27:41,nX05,191,102499,67654,-97,8
09:27:42,nX05,191,102499,67634,-95,10
09:27:42,nX05,191,102499,67647,-97,8
09:27:43,nX05,191,102499,67627,-103,3
09:27:44,nX05,191,102499,67634,-94,10
09:27:44,nX05,191,102499,67621,-97,9
09:27:45,nX05,191,102499,67607,-94,10
09:27:45,nX05,191,102501,67614,-100,8
09:27:46,nX05,191,102501,67587,-94,11
09:27:46,nX05,191,102501,67594,-95,10
09:27:47,nX05,191,102501,67573,-92,12
09:27:47,nX05,191,102501,67587,-94,11
09:27:48,nX05,190,102501,67547,-96,10
09:27:48,nX05,191,102501,67553,-96,9
09:27:49,nX05,190,102499,67547,-101,7
09:27:50,nX05,191,102499,67540,-93,11
09:27:50,nX05,191,102499,67533,-93,11
09:27:51,nX05,190,102499,67526,-95,11
09:27:51,nX05,191,102499,67513,-101,6
09:27:52,nX05,191,102499,67500,-99,8
09:27:52,nX05,191,102501,67500,-99,8
09:27:53,nX05,191,102501,67486,-105,4
09:27:53,nX05,191,102501,67500,-95,10
09:27:54,nX05,190,102499,67479,-95,9
09:27:54,nX05,191,102499,67473,-95,10
09:27:55,nX05,191,102499,67466,-93,11
09:27:55,nX05,191,102499,67459,-97,9
09:27:56,nX05,191,102497,67453,-98,8
09:27:57,nX05,191,102499,67453,-92,11
09:27:57,nX05,191,102499,67439,-94,10
09:27:58,nX05,191,102497,67446,-91,11
09:27:58,nX05,191,102499,67433,-96,9
09:27:59,nX05,191,102497,67412,-94,11
09:27:59,nX05,191,102499,67406,-91,11
09:28:00,nX05,191,102497,67406,-96,9
09:28:00,nX05,190,102499,67392,-95,9
09:28:01,nX05,190,102499,67385,-94,11
09:28:01,nX05,190,102499,67379,-94,11
09:28:02,nX05,190,102499,67385,-93,11
09:28:02,nX05,191,102499,67379,-94,11
09:28:03,nX05,191,102499,67372,-93,11
09:28:04,nX05,190,102499,67379,-93,11
09:28:04,nX05,191,102499,67372,-93,11
09:28:05,nX05,191,102499,67365,-92,11
09:28:05,nX05,191,102501,67359,-92,12
09:28:06,nX05,191,102499,67352,-91,12
09:28:06,nX05,191,102499,67352,-92,12
09:28:07,nX05,191,102499,67332,-93,11
09:28:07,nX05,191,102499,67332,-95,10
09:28:08,nX05,191,102499,67332,-99,9
09:28:08,nX05,191,102499,67332,-103,5
09:28:09,nX05,191,102499,67312,-101,6
09:28:10,nX05,191,102501,67318,-99,8
09:28:10,nX05,191,102501,67318,-97,8
09:28:11,nX05,191,102499,67312,-97,9
09:28:11,nX05,191,102499,67305,-97,9
09:28:12,nX05,191,102499,67305,-100,8
09:28:12,nX05,191,102499,67298,-98,9
09:28:13,nX05,191,102499,67285,-97,10
09:28:13,nX05,191,102499,67278,-96,10
09:28:14,nX05,191,102499,67258,-94,11
09:28:14,nX05,191,102499,67271,-94,10
09:28:15,nX05,190,102499,67258,-93,10
09:28:15,nX05,190,102499,67258,-94,10
09:28:16,nX05,190,102499,67251,-92,11
09:28:17,nX05,190,102499,67245,-92,11
09:28:17,nX05,190,102499,67251,-90,11
09:28:18,nX05,190,102499,67238,-90,11
09:28:18,nX05,190,102495,67218,-90,12
09:28:19,nX05,190,102495,67225,-92,12
09:28:19,nX05,190,102495,67218,-95,10
09:28:20,nX05,190,102495,67204,-101,7
09:28:20,nX05,191,102497,67204,-97,10
09:28:21,nX05,191,102497,67198,-92,12
09:28:21,nX05,190,102495,67184,-92,12
09:28:22,nX05,190,102493,67171,-93,11
09:28:22,nX05,190,102495,67184,-94,11
09:28:23,nX05,190,102495,67177,-98,10
09:28:24,nX05,190,102495,67171,-98,9
09:28:24,nX05,190,102495,67157,-94,11
09:28:25,nX05,191,102495,67164,-94,10
09:28:25,nX05,191,102495,67157,-95,9
09:28:26,nX05,191,102493,67151,-99,8
09:28:26,nX05,191,102493,67137,-103,6
09:28:27,nX05,191,102493,67144,-104,4
09:28:27,nX05,191,102493,67144,-95,11
09:28:28,nX05,191,102495,67131,-94,10
09:28:28,nX05,191,102495,67131,-93,11
09:28:29,nX05,191,102495,67124,-90,10
09:28:30,nX05,191,102495,67117,-91,11
09:28:30,nX05,191,102497,67124,-90,11
09:28:31,nX05,191,102499,67117,-89,11
09:28:31,nX05,191,102499,67111,-93,10
09:28:32,nX05,191,102499,67111,-88,12
09:28:32,nX05,191,102499,67111,-94,10
09:28:33,nX05,191,102499,67077,-94,11
09:28:33,nX05,191,102499,67104,-95,10
09:28:34,nX05,191,102499,67097,-96,10
09:28:34,nX05,191,102499,67084,-95,11
09:28:35,nX05,191,102501,67091,-96,9
09:28:35,nX05,191,102501,67077,-92,11
09:28:36,nX05,191,102501,67077,-100,9
09:28:37,nX05,191,102503,67077,-107,2
09:28:37,nX05,191,102503,67077,-97,10
09:28:38,nX05,191,102503,67071,-96,10
09:28:38,nX05,192,102503,67070,-92,12
09:28:39,nX05,192,102501,67063,-93,11
09:28:39,nX05,192,102499,67076,-90,12
09:28:40,nX05,192,102499,67056,-92,11
09:28:40,nX05,192,102497,67043,-94,11
09:28:41,nX05,192,102497,67056,-90,12
09:28:41,nX05,192,102497,67043,-88,13
09:28:42,nX05,192,102497,67036,-89,12
09:28:42,nX05,192,102497,67036,-89,12
09:28:43,nX05,192,102499,67029,-91,12
09:28:44,nX05,192,102499,67036,-91,11
09:28:44,nX05,192,102499,67029,-92,10
09:28:45,nX05,192,102501,67023,-93,10
09:28:45,nX05,192,102499,67016,-95,11
09:28:46,nX05,192,102499,67002,-96,9
09:28:46,nX05,192,102501,67009,-93,11
09:28:47,nX05,192,102499,67009,-95,11
09:28:47,nX05,193,102499,66997,-95,10
09:28:48,nX05,193,102497,66977,-95,10
09:28:48,nX05,193,102497,66977,-95,10
09:28:49,nX05,193,102497,66970,-99,8
09:28:50,nX05,193,102499,66970,-96,10
09:28:50,nX05,193,102497,66964,-104,4
09:28:51,nX05,193,102497,66964,-100,6
09:28:51,nX05,193,102499,66957,-96,10
09:28:52,nX05,193,102499,66950,-94,11
09:28:52,nX05,193,102499,66957,-93,11
09:28:53,nX05,193,102499,66944,-95,10
09:28:53,nX05,193,102499,66937,-97,9
09:28:54,nX05,193,102499,66937,-98,8
09:28:54,nX05,193,102499,66937,-94,11
09:28:55,nX05,193,102499,66924,-88,12
09:28:55,nX05,193,102501,66910,-94,12
09:28:56,nX05,193,102499,66917,-95,11
09:28:57,nX05,193,102499,66910,-97,10
09:28:57,nX05,194,102499,66916,-103,6
09:28:58,nX05,194,102497,66909,-101,7
09:28:58,nX05,194,102497,66889,-94,11
09:28:59,nX05,194,102499,66896,-93,11
09:28:59,nX05,194,102499,66889,-93,11
09:29:00,nX05,194,102501,66889,-94,11
09:29:00,nX05,194,102503,66869,-104,5
09:29:01,nX05,194,102503,66876,-102,4
09:29:01,nX05,194,102501,66869,-98,8
09:29:02,nX05,194,102501,66856,-95,10
09:29:02,nX05,194,102501,66869,-98,9
09:29:03,nX05,194,102501,66869,-102,6
09:29:04,nX05,194,102501,66849,-92,11
09:29:04,nX05,194,102501,66849,-91,11
09:29:05,nX05,194,102501,66843,-90,12
09:29:05,nX05,194,102501,66836,-91,11
09:29:06,nX05,194,102501,66836,-92,11
09:29:06,nX05,194,102501,66829,-91,12
09:29:07,nX05,194,102501,66822,-91,12
09:29:07,nX05,194,102501,66816,-92,11
09:29:08,nX05,194,102501,66822,-93,11
09:29:08,nX05,194,102501,66822,-93,11
09:29:09,nX05,194,102501,66802,-94,10
09:29:10,nX05,194,102501,66816,-96,10
09:29:10,nX05,194,102503,66802,-95,10
09:29:11,nX05,194,102501,66796,-92,11
09:29:11,nX05,194,102501,66789,-91,12
09:29:12,nX05,194,102501,66782,-93,11
09:29:12,nX05,194,102501,66782,-93,11
09:29:13,nX05,194,102503,66789,-92,11
09:29:13,nX05,194,102503,66789,-92,11
09:29:14,nX05,194,102501,66776,-92,11
09:29:14,nX05,194,102501,66782,-93,11
09:29:15,nX05,194,102501,66769,-91,12
09:29:15,nX05,194,102501,66749,-90,12
09:29:16,nX05,195,102501,66762,-93,11
09:29:17,nX05,195,102501,66762,-93,11
09:29:17,nX05,195,102501,66736,-93,11
09:29:18,nX05,195,102501,66749,-93,11
09:29:18,nX05,195,102501,66742,-97,9
09:29:19,nX05,195,102501,66742,-97,10
09:29:19,nX05,195,102501,66736,-93,11
09:29:20,nX05,195,102503,66722,-94,12
09:29:20,nX05,195,102501,66736,-93,11
09:29:21,nX05,195,102501,66715,-92,11
09:29:21,nX05,195,102499,66715,-94,11
09:29:22,nX05,195,102501,66709,-92,10
09:29:22,nX05,195,102499,66715,-91,12
09:29:23,nX05,195,102501,66709,-100,7
09:29:24,nX05,195,102501,66689,-91,12
09:29:24,nX05,195,102501,66689,-95,9
09:29:25,nX05,195,102501,66695,-100,7
09:29:25,nX05,195,102499,66682,-92,11
09:29:26,nX05,195,102499,66682,-93,11
09:29:26,nX05,194,102499,66669,-95,10
09:29:27,nX05,195,102499,66675,-98,8
09:29:27,nX05,194,102499,66675,-102,7
09:29:28,nX05,195,102499,66662,-106,3
09:29:28,nX05,195,102501,66649,-98,9
09:29:29,nX05,194,102499,66655,-95,11
09:29:30,nX05,194,102499,66649,-97,8
09:29:30,nX05,194,102499,66649,-99,8
09:29:31,nX05,194,102501,66642,-96,10
09:29:31,nX05,195,102501,66635,-96,11
09:29:32,nX05,195,102501,66628,-104,5
09:29:32,nX05,194,102501,66622,-92,11
09:29:33,nX05,194,102499,66635,-91,12
09:29:33,nX05,195,102499,66628,-93,8
09:29:34,nX05,194,102499,66608,-94,11
09:29:34,nX05,195,102499,66622,-96,9
09:29:35,nX05,194,102499,66608,-95,10
09:29:35,nX05,194,102501,66602,-92,10
09:29:36,nX05,194,102501,66608,-97,10
09:29:37,nX05,194,102501,66595,-90,10
09:29:37,nX05,194,102501,66595,-91,11
09:29:38,nX05,194,102501,66588,-92,10
09:29:38,nX05,194,102501,66595,-97,9
09:29:39,Event RX Error,,,,
09:29:42,Event RX Timeout,,,,
09:29:43,nX05,195,102499,66575,-99,5
09:29:43,nX05,194,102501,66568,-100,6
09:29:44,nX05,194,102499,66555,-97,8
09:29:45,nX05,194,102503,66542,-90,12
09:29:45,nX05,194,102501,66555,-93,11
09:29:46,nX05,194,102501,66548,-98,9
09:29:46,nX05,194,102501,66542,-96,10
09:29:47,nX05,194,102501,66542,-95,11
09:29:48,nX05,194,102499,66522,-91,12
09:29:48,nX05,194,102501,66535,-91,11
09:29:49,nX05,194,102501,66535,-93,10
09:29:49,nX05,194,102501,66528,-100,8
09:29:50,nX05,194,102499,66522,-99,8
09:29:50,nX05,194,102499,66528,-97,8
09:29:51,nX05,194,102501,66528,-98,9
09:29:51,nX05,194,102499,66522,-97,9
09:29:52,nX05,194,102499,66522,-98,10
09:29:52,nX05,194,102501,66522,-98,9
09:29:53,nX05,194,102499,66502,-97,9
09:29:53,nX05,194,102501,66522,-93,11
09:29:54,nX05,194,102501,66515,-91,12
09:29:55,nX05,194,102499,66515,-99,8
09:29:58,Event RX Timeout,,,,
09:29:58,nX05,194,102499,66515,-89,12
09:29:59,nX05,194,102497,66488,-88,13
09:30:00,nX05,193,102499,66509,-89,11
09:30:00,nX05,194,102499,66495,-88,12
09:30:01,nX05,194,102499,66508,-98,9
09:30:01,nX05,194,102501,66508,-94,11
09:30:02,nX05,194,102501,66502,-92,12
09:30:02,nX05,194,102501,66502,-97,10
09:30:03,nX05,194,102501,66515,-98,9
09:30:03,nX05,194,102501,66502,-101,7
09:30:04,nX05,195,102503,66508,-104,5
09:30:04,nX05,195,102503,66502,-92,11
09:30:05,nX05,194,102501,66508,-92,12
09:30:05,nX05,194,102503,66488,-97,10
09:30:06,nX05,194,102503,66495,-96,10
09:30:07,nX05,195,102503,66482,-104,5
09:30:07,nX05,194,102501,66482,-94,10
09:30:08,nX05,194,102501,66482,-93,11
09:30:08,nX05,194,102501,66495,-100,8
09:30:09,nX05,194,102499,66475,-97,10
09:30:09,nX05,194,102501,66482,-98,10
09:30:12,Event RX Timeout,,,,
09:30:13,nX05,194,102501,66475,-95,11
09:30:14,nX05,194,102501,66461,-94,11
09:30:14,nX05,194,102499,66461,-89,12
09:30:15,nX05,194,102499,66461,-92,11
09:30:15,nX05,194,102503,66495,-97,10
09:30:16,nX05,194,102503,66468,-102,7
09:30:16,nX05,194,102503,66482,-98,10
09:30:17,nX05,194,102503,66475,-93,11
09:30:17,nX05,194,102503,66468,-101,7
09:30:18,nX05,194,102503,66461,-90,12
09:30:19,nX05,194,102503,66461,-94,10
09:30:19,nX05,194,102503,66455,-97,9
09:30:20,nX05,194,102503,66461,-90,11
09:30:20,nX05,194,102501,66461,-92,12
09:30:21,nX05,194,102501,66468,-91,12
09:30:21,nX05,194,102499,66448,-91,12
09:30:22,nX05,194,102495,66455,-96,10
09:30:22,nX05,194,102499,66455,-106,2
09:30:23,nX05,194,102497,66468,-93,11
09:30:23,nX05,194,102501,66461,-95,10
09:30:24,nX05,194,102499,66468,-88,13
09:30:24,nX05,194,102499,66461,-88,13
09:30:25,nX05,194,102499,66468,-87,12
09:30:26,nX05,194,102499,66461,-91,12
09:30:26,nX05,194,102499,66468,-89,12
09:30:27,nX05,194,102497,66468,-88,12
09:30:27,nX05,194,102499,66461,-93,10
09:30:28,nX05,194,102499,66448,-97,9
09:30:28,nX05,194,102499,66448,-98,9
09:30:29,nX05,194,102501,66468,-96,10
09:30:29,nX05,194,102501,66468,-105,5
09:30:30,nX05,194,102501,66461,-102,6
09:30:30,nX05,194,102501,66482,-97,8
09:30:31,nX05,194,102501,66475,-94,11
09:30:32,nX05,194,102499,66461,-92,12
09:30:32,nX05,194,102501,66468,-95,11
09:30:33,nX05,195,102499,66475,-102,7
09:30:33,nX05,194,102499,66461,-90,11
09:30:34,nX05,195,102499,66468,-88,13
09:30:34,nX05,194,102501,66468,-95,11
09:30:35,nX05,194,102499,66468,-91,12
09:30:35,nX05,194,102499,66475,-98,10
09:30:36,nX05,194,102499,66468,-91,11
09:30:36,nX05,194,102499,66468,-95,11
09:30:37,nX05,194,102499,66468,-96,10
09:30:37,nX05,194,102499,66468,-95,11
09:30:38,nX05,194,102497,66475,-94,11
09:30:39,nX05,194,102499,66475,-92,12
09:30:39,nX05,194,102499,66475,-108,-1
09:30:40,nX05,194,102499,66488,-92,11
09:30:40,nX05,194,102499,66461,-90,12
09:30:41,nX05,194,102497,66468,-95,11
09:30:41,nX05,194,102497,66488,-97,9
09:30:42,nX05,194,102497,66475,-103,4
09:30:42,nX05,194,102499,66475,-93,11
09:30:43,nX05,194,102501,66482,-98,10
09:30:43,nX05,194,102501,66482,-98,9
09:30:44,nX05,194,102501,66475,-93,11
09:30:45,nX05,194,102501,66475,-92,11
09:30:45,nX05,195,102501,66495,-90,11
09:30:46,nX05,195,102501,66495,-94,11
09:30:46,nX05,195,102501,66468,-93,11
09:30:47,nX05,195,102501,66488,-101,8
09:30:47,nX05,195,102499,66475,-92,11
09:30:48,nX05,195,102499,66482,-89,12
09:30:48,nX05,195,102497,66482,-98,9
09:30:49,nX05,195,102497,66488,-98,10
09:30:49,nX05,195,102497,66482,-94,11
09:30:50,nX05,195,102497,66488,-97,10
09:30:50,nX05,195,102497,66482,-94,12
09:30:51,nX05,195,102497,66488,-101,7
09:30:52,nX05,195,102497,66468,-93,11
09:30:52,nX05,195,102497,66488,-92,12
09:30:53,nX05,195,102497,66488,-102,7
09:30:53,nX05,195,102497,66495,-95,11
09:30:54,nX05,195,102497,66495,-94,11
09:30:54,nX05,195,102497,66502,-94,11
09:30:55,nX05,195,102497,66482,-94,12
